id,ocupation,dateRange,skills,current_job,occupation_title,start_date,end_date,candidate_id
12429,Senior Vice President,August 2015 – Present(4 years 10 months)Chicago,{},TRUE,C-level / VP,2015-08-01 0:00:00,nan,3324
6459756,Full Stack Engineer,2021 – Present(3 years 1 month),"{Amazon Elastic Container Registry (ECR),Django,Python (Programming Language),React.js,AMQP,Transport Layer Security (TLS),Amazon Web Services (AWS),Microsoft Visual Studio Code,TypeScript,Code Review,Hypertext Transfer Protocol (HTTP),API Development}",TRUE,Full Stack Engineer,2021-01-01 0:00:00,nan,2685
6459757,Senior Django Developer/Fullstack developer,2020 – Present(4 years 1 month),"{Amazon Elastic Container Registry (ECR),Django,React.js,AMQP,OAuth,Transport Layer Security (TLS),Amazon Web Services (AWS),Microsoft Visual Studio Code,TypeScript,Code Review,GraphQL,Hypertext Transfer Protocol (HTTP),API Development,OpenID Connect (OIDC),Go (Programming Language),nodejs}",TRUE,Back End Engineer,2020-01-01 0:00:00,nan,2685
6459758,Back End Developer,Oct 2019 – Apr 2020(7 months),"{OAuth,Transport Layer Security (TLS),Code Review,Hypertext Transfer Protocol (HTTP),API Development}",FALSE,Back End Engineer,2019-10-01 0:00:00,2020-04-01 0:00:00,2685
6459759,Senior Software Developer,Apr 2019 – 2020(10 months),"{Amazon Elastic Container Registry (ECR),AMQP,Transport Layer Security (TLS),OpenAPI Specification (OAS),Amazon Web Services (AWS),Code Review,pytest,Hypertext Transfer Protocol (HTTP),API Development,Databases}",FALSE,Full Stack Engineer,2019-04-01 0:00:00,2020-01-01 0:00:00,2685
6459760,Programador Django & ReactJS,Apr 2019(1 month),"{Amazon Elastic Container Registry (ECR),Hypertext Transfer Protocol (HTTP),API Development}",FALSE,Back End Engineer,2019-04-01 0:00:00,nan,2685
8837,Head of Product | Alexa Multimodal,2018 – Present,{},TRUE,Product Manager,2018-01-01 0:00:00,nan,2975
6459761,Programador y Adminsitrador de plataforma web,2011 – Mar 2019(8 years 3 months),"{OpenAPI Specification (OAS),pytest,Hypertext Transfer Protocol (HTTP),API Development,Databases}",FALSE,Full Stack Engineer,2011-01-01 0:00:00,2019-03-01 0:00:00,2685
6459762,Operating System Specialist,Jan 2013 – Apr 2013(4 months),{},FALSE,Back End Engineer,2013-01-01 0:00:00,2013-04-01 0:00:00,2685
6459763,Activista,2011 – 2013(2 years),"{Hypertext Transfer Protocol (HTTP),Databases}",FALSE,nan,2011-01-01 0:00:00,2013-01-01 0:00:00,2685
6459764,Programador,nan,{Databases},FALSE,Full Stack Engineer,nan,nan,2685
11254,Analytics Manager,February 2019 – Present(1 year 4 months)San Francisco Bay Area,{},TRUE,nan,2019-02-01 0:00:00,nan,3215
5667995,Sourcing Specialist,May 2020 – Jul 2021(1 year 3 months),{Recruiting},FALSE,nan,2020-05-01 0:00:00,2021-07-01 0:00:00,54447
5667996,Recruiting Coordinator,May 2019 – Jun 2021(2 years 2 months),{},FALSE,nan,2019-05-01 0:00:00,2021-06-01 0:00:00,54447
5667998,Senior Contract Specialist for US and Brazil,Jul 2017 – Apr 2018(10 months),{},FALSE,nan,2017-07-01 0:00:00,2018-04-01 0:00:00,54447
5667999,Senior Service Desk Analyst,Jan 2016 – Jan 2017(1 year 1 month),{technical support},FALSE,nan,2016-01-01 0:00:00,2017-01-01 0:00:00,54447
13828,Partner,"March 2018 – Present(2 years 3 months)Montevideo, Uruguay",{},TRUE,C-level / VP,2018-03-01 0:00:00,nan,3490
12965,Vice President Of Product Management,March 2020 – Present(3 months)San Francisco Bay Area,{},TRUE,C-level / VP,2020-03-01 0:00:00,nan,3375
2322704,Ingeniero de Datos | DataOps & Databricks,May 2021 – Present(10 months),{},TRUE,nan,2021-05-01 0:00:00,nan,26189
7061,Software Expert,May 2019 – Present(11 months),{},TRUE,Full Stack Engineer,2019-05-01 0:00:00,nan,2810
1099823,Regulatory Affairs and Quality Assurance Coordinator,"January 2017 – Present(4 years 7 months)São Paulo, São Paulo",{},TRUE,QA Automation,2017-01-01 0:00:00,nan,39595
11959,Chief Technology Officer,"March 2020 – Present(3 months)Denver, Colorado, United States",{},TRUE,C-level / VP,2020-03-01 0:00:00,nan,3287
11473,"Director, Software Engineering",January 2017 – Present(3 years 5 months)Greater Philadelphia Area,{},TRUE,C-level / VP,2017-01-01 0:00:00,nan,3238
6368379,Staff Engineer,Dec 2022 – Present(1 year 2 months),{},TRUE,Engineering Manager / Director,2022-12-01 0:00:00,nan,46387
6368380,Senior Software Engineer,Jan 2021 – Dec 2022(2 years),{},FALSE,Full Stack Engineer,2021-01-01 0:00:00,2022-12-01 0:00:00,46387
6368381,Lead Software Engineer,Aug 2019 – Jan 2021(1 year 6 months),"{next,python,django,vuejs,aws}",FALSE,Tech Lead,2019-08-01 0:00:00,2021-01-01 0:00:00,46387
6368382,Senior Software Engineer,Oct 2018 – Jul 2019(10 months),"{next,python,django,vuejs}",FALSE,Full Stack Engineer,2018-10-01 0:00:00,2019-07-01 0:00:00,46387
6368383,Open Source Senior Software Developer,Mar 2018 – Oct 2018(8 months),"{aws,python,django}",FALSE,Full Stack Engineer,2018-03-01 0:00:00,2018-10-01 0:00:00,46387
6368384,Software Engineer,Sep 2016 – Feb 2018(1 year 6 months),"{python,django,ui,vuejs}",FALSE,Full Stack Engineer,2016-09-01 0:00:00,2018-02-01 0:00:00,46387
6368385,Head of Human Resources,Jan 2015 – Sep 2016(1 year 9 months),"{python,django}",FALSE,Human Resources,2015-01-01 0:00:00,2016-09-01 0:00:00,46387
6368386,Team Leader,Jan 2014 – Dec 2014(1 year),{python},FALSE,Tech Lead,2014-01-01 0:00:00,2014-12-01 0:00:00,46387
6368387,Software Developer / Sysadmin,Mar 2012 – Jul 2013(1 year 5 months),"{python,django,aws,redis}",FALSE,Full Stack Engineer,2012-03-01 0:00:00,2013-07-01 0:00:00,46387
3476662,Talent Attraction Specialist,Apr 2021 – Oct 2021(6 months),{},FALSE,nan,2021-04-01 0:00:00,2021-10-01 0:00:00,16548
1017836,Arquiteto Mobile React Native,"mayo de 2020 – Actualidad(1 año y 3 meses)São Paulo, Brasil",{},TRUE,Mobile Engineer,2020-05-01 0:00:00,nan,6607
7896,PEGA Developer,"September 2019 – Present(9 months)Córdoba Province, Argentina",{},TRUE,Full Stack Engineer,2019-09-01 0:00:00,nan,2884
10125,Senior Manager of Analytics,"February 2020 – Present(4 months)Las Vegas, Nevada",{},TRUE,nan,2020-02-01 0:00:00,nan,3107
9268,"Senior Manager, Support",June 2018 – Present(2 years),{},TRUE,nan,2018-06-01 0:00:00,nan,3016
1115537,Quality Assurance Analyst,"October 2020 – Present(10 months)São Paulo, Brasil",{},TRUE,nan,2020-10-01 0:00:00,nan,39883
736497,CTO,"February 2018 – Present(3 years 4 months)Florianópolis e Região, Brasil",{},TRUE,C-level / VP,2018-02-01 0:00:00,nan,26346
1293495,System Analyst,May 2014 – Present(7 years 4 months)Santa Cruz Bolivia,{},TRUE,System Engineer / Analyst,2014-05-01 0:00:00,nan,47128
4974359,Senior Design Manager,Jul 2020 – Present(1 year 6 months),{},TRUE,nan,2020-07-01 0:00:00,nan,17926
736423,Designer Digital,"July 2020 – Present(11 months)Barueri, São Paulo, Brasil",{},TRUE,UX / UI / Product Designer,2020-07-01 0:00:00,nan,26340
5374873,Technical Leader Frontend Senior,Jan 2017 – Present(6 years 7 months),{},TRUE,Tech Lead,2017-01-01 0:00:00,nan,1489
3533973,Senior Software Developer,Jun 2020 – Present(2 years 1 month),{},TRUE,Full Stack Engineer,2020-06-01 0:00:00,nan,12230
8383,"Senior Manager, Solution Engineering",May 2019 – Present(1 year 1 month)San Francisco Bay Area,{},TRUE,nan,2019-05-01 0:00:00,nan,2933
993126,Camarero,"October 2018 – Present(2 years 10 months)Ezeiza, Provincia de Buenos Aires, Argentina",{},TRUE,nan,2018-10-01 0:00:00,nan,34628
6100608,.Net Junior Developer,Feb 2008 – Feb 2009(1 year 1 month),"{net,net}",FALSE,Back End Engineer,2008-02-01 0:00:00,2009-02-01 0:00:00,21130
6100609,Senior .Net Developer,Feb 2009 – May 2010(1 year 4 months),"{net,net}",FALSE,Back End Engineer,2009-02-01 0:00:00,2010-05-01 0:00:00,21130
6100610,Senior Java Developer,Sep 2010 – Sep 2014(4 years 1 month),{},FALSE,Back End Engineer,2010-09-01 0:00:00,2014-09-01 0:00:00,21130
6100611,Functional Programmer,Jan 2015 – Mar 2016(1 year 3 months),"{scala,angularjs,angular,scala}",FALSE,Full Stack Engineer,2015-01-01 0:00:00,2016-03-01 0:00:00,21130
6100612,Golang Developer,Mar 2016 – Nov 2017(1 year 9 months),"{golang,nosql,redis,sql,mysql,aws,vue.js,golang,aws,vuejs}",FALSE,Back End Engineer,2016-03-01 0:00:00,2017-11-01 0:00:00,21130
6100613,Senior Java Developer,Nov 2017 – Sep 2018(11 months),"{sql,spring,spring,sql}",FALSE,Back End Engineer,2017-11-01 0:00:00,2018-09-01 0:00:00,21130
6100614,Staff Software Engineer,Dec 2022 – Present(1 year),"{gRPC,Apache Kafka,CQRS,GraphQL,Go (Programming Language),PostgreSQL,Microservices,Docker,Event Driven Programming,REST APIs,Amazon Web Services (AWS)}",TRUE,Full Stack Engineer,2022-12-01 0:00:00,nan,21130
6100615,Senior Software Engineer,Mar 2022 – Dec 2022(10 months),"{GraphQL,Go (Programming Language),PostgreSQL,Microservices,Docker,Event Driven Programming,REST APIs,Amazon Web Services (AWS)}",FALSE,Full Stack Engineer,2022-03-01 0:00:00,2022-12-01 0:00:00,21130
6100616,Senior Software Developer,Nov 2021 – Feb 2022(4 months),"{Go (Programming Language),PostgreSQL,Amazon Web Services (AWS)}",FALSE,Full Stack Engineer,2021-11-01 0:00:00,2022-02-01 0:00:00,21130
6100617,Golang Developer,Aug 2021 – Oct 2021(3 months),"{Amazon Dynamodb,Elasticsearch,Go (Programming Language),PostgreSQL}",FALSE,Back End Engineer,2021-08-01 0:00:00,2021-10-01 0:00:00,21130
6100618,Full Stack Developer,Sep 2018 – Jul 2021(2 years 11 months),"{MySQL,Amazon S3,Vue.js,Amazon Simple Notification Service (SNS),Amazon SQS,Amazon Dynamodb,Elasticsearch,gRPC,Go (Programming Language),Microservices,Docker,Amazon Web Services (AWS)}",FALSE,Full Stack Engineer,2018-09-01 0:00:00,2021-07-01 0:00:00,21130
5609473,Frontend Developer,Jun 2018 – Feb 2019(8 months),"{es6,react,redux,css,js,graphql,cypress,ui}",FALSE,Front End Engineer,2018-06-01 0:00:00,2019-02-01 0:00:00,3719
5609475,Developer and eventually Scrum master,Sep 2016 – May 2018(1 year 8 months),"{es6,react,redux,js,css,jenkins}",FALSE,Scrum Master,2016-09-01 0:00:00,2018-05-01 0:00:00,3719
5609476,UI Developer,Jan 2016 – Sep 2016(8 months),"{angularjs,angular}",FALSE,Full Stack Engineer,2016-01-01 0:00:00,2016-09-01 0:00:00,3719
5609477,Developer,Dec 2013 – Jan 2016(2 years 1 month),"{mobile,mobile}",FALSE,Full Stack Engineer,2013-12-01 0:00:00,2016-01-01 0:00:00,3719
5609478,Supervisor,Jan 2008 – Sep 2008(8 months),{},FALSE,nan,2008-01-01 0:00:00,2008-09-01 0:00:00,3719
5609479,Senior Frontend Developer,Feb 2022 – Oct 2022(9 months),"{Redux Sagas,Material-UI,redux,sagas,Storybooks,React.js,JavaScript}",FALSE,Front End Engineer,2022-02-01 0:00:00,2022-10-01 0:00:00,3719
5609481,Senior Frontend Developer,Feb 2019 – Feb 2021(2 years 1 month),"{javascript,es6,reactjs,hooks,cypress,cucumber,react,ui,react,css,js,ui,devops,mobile}",FALSE,Front End Engineer,2019-02-01 0:00:00,2021-02-01 0:00:00,3719
5609482,Frontend Developer,Jun 2018 – Feb 2019(9 months),"{es6,react,redux,css,js,graphql,cypress,ui}",FALSE,Front End Engineer,2018-06-01 0:00:00,2019-02-01 0:00:00,3719
1293509,Software QA Analyst,December 2017 – Present(3 years 9 months),{},TRUE,Full Stack Engineer,2017-12-01 0:00:00,nan,47130
3477174,Quality Engineer,Mar 2021 – Present(1 year 4 months),{},TRUE,Full Stack Engineer,2021-03-01 0:00:00,nan,8345
6591697,Digital Marketing Specialist,Sep 2022 – Oct 2023(1 year 2 months),{},FALSE,Marketing,2022-09-01 0:00:00,2023-10-01 0:00:00,7404
6591698,Teacher,Jul 2021 – Jul 2022(1 year 1 month),{},FALSE,nan,2021-07-01 0:00:00,2022-07-01 0:00:00,7404
6591699,Candidate Marketing and People Communications,Aug 2021 – May 2022(10 months),{},FALSE,Marketing,2021-08-01 0:00:00,2022-05-01 0:00:00,7404
6591700,Social Media Specialist,Apr 2020 – Aug 2021(1 year 5 months),{},FALSE,nan,2020-04-01 0:00:00,2021-08-01 0:00:00,7404
6591701,Digital Marketing Specialist,Aug 2019 – Aug 2021(2 years 1 month),{},FALSE,Marketing,2019-08-01 0:00:00,2021-08-01 0:00:00,7404
3540742,Senior Software Engineer,Mar 2022 – Present(4 months),{},TRUE,Full Stack Engineer,2022-03-01 0:00:00,nan,6883
20324,Technical Lead,"July 2020 – Present(3 months)Cordoba, Cordoba, Argentina",{},TRUE,Tech Lead,2020-07-01 0:00:00,nan,4086
993060,Software Engineer,"March 2021 – Present(5 months)Buenos Aires, Buenos Aires Province, Argentina",{},TRUE,Full Stack Engineer,2021-03-01 0:00:00,nan,34616
14053,Web Developer,August 2019 – Present(10 months)Montevideo,{},TRUE,Full Stack Engineer,2019-08-01 0:00:00,nan,3522
993199,Analista,March 2007 – Present(14 years 5 months),{},TRUE,nan,2007-03-01 0:00:00,nan,34643
1098909,Quality Assurance Analyst,"February 2014 – Present(7 years 6 months)São Paulo, Brazil",{},TRUE,nan,2014-02-01 0:00:00,nan,39466
6101634,Fullstack developer,May 2009 – Nov 2013(4 years 7 months),"{sql,net,mvc,css}",FALSE,Full Stack Engineer,2009-05-01 0:00:00,2013-11-01 0:00:00,12831
6101635,Sr. Software Engineer,Jun 2023 – Present(6 months),{},TRUE,Full Stack Engineer,2023-06-01 0:00:00,nan,12831
6101636,Software Architect,Oct 2022 – May 2023(8 months),"{kotlin,spring,postgresql,snowflake,aws,docker,ci/cd}",FALSE,Software Architect,2022-10-01 0:00:00,2023-05-01 0:00:00,12831
6101637,Backend Sr. Engineer Lead,Aug 2020 – Aug 2022(2 years 1 month),"{kotlin,spring,postgresql,aws,docker,ux}",FALSE,Back End Engineer,2020-08-01 0:00:00,2022-08-01 0:00:00,12831
6101638,Sr. Backend Software Engineer,May 2018 – Aug 2020(2 years 4 months),"{spring,docker,airflow,spark,hadoop,aws,spring,junit}",FALSE,Back End Engineer,2018-05-01 0:00:00,2020-08-01 0:00:00,12831
6101639,Software Engineer,Nov 2013 – May 2018(4 years 7 months),"{apache,spring,mysql,mongodb,docker,angularjs,mysql}",FALSE,Full Stack Engineer,2013-11-01 0:00:00,2018-05-01 0:00:00,12831
890128,Business Consulting,2017 – ActualidadColombia,{},TRUE,nan,2017-01-01 0:00:00,nan,30688
6134,Software Developer,"September 2017 – Present(2 years 6 months)Córdoba Province, Argentina",{},TRUE,Full Stack Engineer,2017-09-01 0:00:00,nan,2682
1286513,Software Engineering Manager,"March 2021 – Present(6 months)Mexico City, Mexico",{},TRUE,Engineering Manager / Director,2021-03-01 0:00:00,nan,46158
14940,Coordinador de Soporte - Axentria-Ssp,"August 2015 – Present(4 years 10 months)Montevideo, Montevideo, Uruguay",{},TRUE,nan,2015-08-01 0:00:00,nan,3646
12905,Managing Director,"2012 – PresentPortland, ME",{},TRUE,C-level / VP,2012-01-01 0:00:00,nan,3370
4415395,Sr. Data Platform Engineer,Jun 2019 – Sep 2022(3 years 3 months),"{Apache Airflow,Python (Programming Language),Amazon Redshift,Databricks,PySpark,Datalake}",FALSE,Full Stack Engineer,2019-06-01 0:00:00,2022-09-01 0:00:00,23033
6514,Laravel Developer,May 2017 – Present(2 years 11 months)via Toptal,{},TRUE,Full Stack Engineer,2017-05-01 0:00:00,nan,2754
1450722,QC Analyst for Electronic Arts /EA Sports,August 2019 – Present(2 years 2 months),{},TRUE,nan,2019-08-01 0:00:00,nan,52675
9314,Chief Product Officer,"March 2019 – Present(1 year 3 months)Boulder, CO",{},TRUE,nan,2019-03-01 0:00:00,nan,3020
1292467,Business Analyst,"October 2019 – Present(1 year 11 months)British Virgin Islands, British Virgin Islands",{},TRUE,Business / Product Analyst,2019-10-01 0:00:00,nan,46956
6593876,Principal Software Engineer | BEES Fintech,Jul 2022 – Present(1 year 8 months),"{Microsoft Azure,RabbitMQ,Architectural Design,Helm Charts,Kotlin,Azure DevOps Services,Software Development,Software Design,Agile Methodolgy,Design Patterns,Continuous Integration,Java,Docker,Kubernetes,Apache Kafka,Event-driven,Software Architecture}",TRUE,Full Stack Engineer,2022-07-01 0:00:00,nan,19808
6593877,Software Architect,Feb 2022 – Jun 2022(5 months),"{Architectural Design,Terraform,Software Development,Java,Amazon Web Services (AWS),DevOps,Spring Boot,Kubernetes,Software Architecture}",FALSE,Software Architect,2022-02-01 0:00:00,2022-06-01 0:00:00,19808
6593878,Founding Team and Software Engineer,Oct 2021 – Dec 2021(3 months),"{Software Development,Continuous Integration,Amazon Web Services (AWS),Kubernetes,Software Architecture}",FALSE,Full Stack Engineer,2021-10-01 0:00:00,2021-12-01 0:00:00,19808
6593879,Staff software Engineer,Mar 2021 – Oct 2021(8 months),"{RabbitMQ,Kotlin,Terraform,Software Development,Agile Methodolgy,TDD,Design Patterns,Continuous Integration,Java,Github,Kubernetes,Software Architecture}",FALSE,Full Stack Engineer,2021-03-01 0:00:00,2021-10-01 0:00:00,19808
6593880,Senior Software Engineer (Tech Lead),Jul 2020 – Feb 2021(8 months),"{Terraform,Software Development,Agile Methodolgy,TDD,Design Patterns,Continuous Integration}",FALSE,Tech Lead,2020-07-01 0:00:00,2021-02-01 0:00:00,19808
1099874,Junior Quality Assurance Analyst,"February 2018 – Present(3 years 6 months)São Paulo e Região, Brasil",{},TRUE,nan,2018-02-01 0:00:00,nan,39606
6257594,Senior Staff Software Engineer,Jul 2023 – Present(7 months),{},TRUE,Full Stack Engineer,2023-07-01 0:00:00,nan,27863
6257595,Senior Software Engineer,May 2019 – Jul 2023(4 years 3 months),{},FALSE,Full Stack Engineer,2019-05-01 0:00:00,2023-07-01 0:00:00,27863
6257596,Senior Java Developer,Nov 2017 – May 2019(1 year 7 months),{},FALSE,Back End Engineer,2017-11-01 0:00:00,2019-05-01 0:00:00,27863
6257597,Backend Developer,Jan 2017 – Oct 2017(10 months),{},FALSE,Back End Engineer,2017-01-01 0:00:00,2017-10-01 0:00:00,27863
6257598,IT Leader,Aug 2015 – Dec 2016(1 year 5 months),{},FALSE,nan,2015-08-01 0:00:00,2016-12-01 0:00:00,27863
10234,Chief Technology Officer,August 2019 – Present(10 months)Louisvill,{},TRUE,C-level / VP,2019-08-01 0:00:00,nan,3120
23878,Programming Teacher,March 2019 – Present(1 year 7 months),{},TRUE,nan,2019-03-01 0:00:00,nan,4185
1418084,Implementation Manager,Feb 2021 – Present(8 months),{},TRUE,nan,2021-02-01 0:00:00,nan,51814
2767272,Senior Software Engineer,Nov 2021 – Present(6 months),{},TRUE,Full Stack Engineer,2021-11-01 0:00:00,nan,51322
5916526,Back End Developer,Sep 2021 – Present(2 years 2 months),"{Next.js,AWS Lambda,Node.js}",TRUE,Back End Engineer,2021-09-01 0:00:00,nan,2700
5916524,Desarrolador,Mar 2015 – Jun 2017(2 years 4 months),{},FALSE,nan,2015-03-01 0:00:00,2017-06-01 0:00:00,2700
5916523,Software Developer,Jul 2017 – Jul 2019(2 years 1 month),{},FALSE,Full Stack Engineer,2017-07-01 0:00:00,2019-07-01 0:00:00,2700
5916525,Desarrollador en java Jr.,Mar 2013 – Mar 2014(1 year 1 month),{},FALSE,Back End Engineer,2013-03-01 0:00:00,2014-03-01 0:00:00,2700
5132007,QA Tester,Nov 2015 – Present(7 years 8 months),"{mobile,mobile,android}",TRUE,nan,2015-11-01 0:00:00,nan,12288
273809,Full-Stack Developer,July 2015 – December 2015(5 months),{},FALSE,Full Stack Engineer,2015-07-01 0:00:00,2015-12-01 0:00:00,15541
6128,Software Developer,"November 2018 – Present(1 year 4 months)Tandil, Buenos Aires",{},TRUE,Full Stack Engineer,2018-11-01 0:00:00,nan,2681
7248,Software Engineer,"August 2014 – April 2017(2 years 8 months)San Jose, California",{},FALSE,Full Stack Engineer,2014-08-01 0:00:00,2017-04-01 0:00:00,2829
8704,Senior Salesforce Developer,"June 2018 – December 2018(6 months)Phoenix, Arizona Area",{},FALSE,Full Stack Engineer,2018-06-01 0:00:00,2018-12-01 0:00:00,2963
10720,Web Applications Developer,January 2007 – May 2007(4 months),{},FALSE,Full Stack Engineer,2007-01-01 0:00:00,2007-05-01 0:00:00,3160
13156,Chief Administrative Officer,April 2018 – Present(2 years 2 months)Wasington DC,{},TRUE,nan,2018-04-01 0:00:00,nan,3396
